mean_ranks,created_at,loss,train_loss,epoch
,2022-04-08 14:45:18.101531,"tensor(10.2821, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.2821, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:18.159924,,10.282055854797363,12.0
,2022-04-08 14:45:18.557347,"tensor(10.0773, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.0773, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:18.956384,"tensor(9.9650, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.9650, device='cuda:0', grad_fn=<AddBackward0>)",
26.5,2022-04-08 14:45:19.083168,,,
51.60000228881836,2022-04-08 14:45:19.125513,,,
616.6000366210938,2022-04-08 14:45:19.168060,,,
34.60000228881836,2022-04-08 14:45:19.210327,,,
4710.5,2022-04-08 14:45:19.238183,,,
,2022-04-08 14:45:19.239829,,,12.0
,2022-04-08 14:45:19.684360,"tensor(10.7746, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.7746, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:19.743415,,10.774591445922852,13.0
,2022-04-08 14:45:20.140411,"tensor(9.5015, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.5015, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:20.510052,"tensor(10.0597, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.0597, device='cuda:0', grad_fn=<AddBackward0>)",
26.25,2022-04-08 14:45:20.636736,,,
56.54999923706055,2022-04-08 14:45:20.678928,,,
598.2999877929688,2022-04-08 14:45:20.721274,,,
58.54999923706055,2022-04-08 14:45:20.764119,,,
4691.5,2022-04-08 14:45:20.792004,,,
,2022-04-08 14:45:20.793278,,,13.0
,2022-04-08 14:45:21.204106,"tensor(10.2782, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.2782, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:21.260575,,10.278190612792969,14.0
,2022-04-08 14:45:21.675696,"tensor(9.6448, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.6448, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:22.066926,"tensor(10.3105, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.3105, device='cuda:0', grad_fn=<AddBackward0>)",
26.350000381469727,2022-04-08 14:45:22.195180,,,
52.0,2022-04-08 14:45:22.237678,,,
577.5499877929688,2022-04-08 14:45:22.281254,,,
141.0,2022-04-08 14:45:22.323911,,,
4641.5,2022-04-08 14:45:22.352167,,,
,2022-04-08 14:45:22.353660,,,14.0
,2022-04-08 14:45:22.844153,"tensor(10.2009, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.2009, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:22.901543,,10.200922966003418,15.0
,2022-04-08 14:45:23.340090,"tensor(10.1878, device='cuda:0', grad_fn=<AddBackward0>)","tensor(10.1878, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:45:23.710438,"tensor(9.6681, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.6681, device='cuda:0', grad_fn=<AddBackward0>)",
26.899999618530273,2022-04-08 14:45:23.838279,,,
