mean_ranks,created_at,loss,train_loss,epoch
814.6000366210938,2022-03-31 11:10:10.086130,,,
152.0,2022-03-31 11:10:10.109706,,,
251.65000915527344,2022-03-31 11:10:10.134847,,,
1298.0,2022-03-31 11:10:10.159546,,,
1088.1500244140625,2022-03-31 11:10:10.184524,,,
2587.25,2022-03-31 11:10:10.208923,,,
2296.35009765625,2022-03-31 11:10:10.233406,,,
1016.8500366210938,2022-03-31 11:10:10.257432,,,
653.0499877929688,2022-03-31 11:10:10.281438,,,
1481.9000244140625,2022-03-31 11:10:10.305936,,,
247.0,2022-03-31 11:10:10.330001,,,
1610.300048828125,2022-03-31 11:10:10.354341,,,
1452.9000244140625,2022-03-31 11:10:10.378290,,,
1199.5999755859375,2022-03-31 11:10:10.403313,,,
1932.25,2022-03-31 11:10:10.427767,,,
1430.9000244140625,2022-03-31 11:10:10.452294,,,
458.3000183105469,2022-03-31 11:10:10.476535,,,
659.4500122070312,2022-03-31 11:10:10.500273,,,
2636.10009765625,2022-03-31 11:10:10.523597,,,
787.25,2022-03-31 11:10:10.547927,,,
2113.25,2022-03-31 11:10:10.579559,,,
1451.9500732421875,2022-03-31 11:10:10.603604,,,
1800.800048828125,2022-03-31 11:10:10.626865,,,
1407.9500732421875,2022-03-31 11:10:10.650884,,,
2356.75,2022-03-31 11:10:10.676839,,,
1770.5,2022-03-31 11:10:10.702270,,,
1202.550048828125,2022-03-31 11:10:10.726459,,,
406.8000183105469,2022-03-31 11:10:10.750288,,,
1251.2000732421875,2022-03-31 11:10:10.773958,,,
1829.2000732421875,2022-03-31 11:10:10.798425,,,
2188.449951171875,2022-03-31 11:10:10.822725,,,
1483.3499755859375,2022-03-31 11:10:10.846447,,,
1001.7000122070312,2022-03-31 11:10:10.870094,,,
766.75,2022-03-31 11:10:10.893702,,,
263.3999938964844,2022-03-31 11:10:10.917896,,,
1988.25,2022-03-31 11:10:10.941467,,,
1808.5999755859375,2022-03-31 11:10:10.965522,,,
2458.35009765625,2022-03-31 11:10:10.990167,,,
2555.150146484375,2022-03-31 11:10:11.014300,,,
1192.75,2022-03-31 11:10:11.038820,,,
2086.449951171875,2022-03-31 11:10:11.062982,,,
760.2999877929688,2022-03-31 11:10:11.086433,,,
1209.3499755859375,2022-03-31 11:10:11.110557,,,
1240.8499755859375,2022-03-31 11:10:11.135167,,,
641.5499877929688,2022-03-31 11:10:11.159692,,,
1045.6500244140625,2022-03-31 11:10:11.184052,,,
1035.6500244140625,2022-03-31 11:10:11.208601,,,
1195.25,2022-03-31 11:10:11.232569,,,
1637.9500732421875,2022-03-31 11:10:11.257284,,,
2181.800048828125,2022-03-31 11:10:11.282133,,,
2245.550048828125,2022-03-31 11:10:11.306174,,,
1796.800048828125,2022-03-31 11:10:11.330110,,,
918.1000366210938,2022-03-31 11:10:11.354562,,,
