mean_ranks,created_at,loss,train_loss,epoch
549.6500244140625,2022-04-06 15:17:37.554662,,,
2452.5,2022-04-06 15:17:37.596832,,,
3273.800048828125,2022-04-06 15:17:37.639462,,,
1296.800048828125,2022-04-06 15:17:37.681956,,,
4056.35009765625,2022-04-06 15:17:37.724501,,,
2761.650146484375,2022-04-06 15:17:37.767201,,,
2695.75,2022-04-06 15:17:37.811460,,,
1817.3499755859375,2022-04-06 15:17:37.853844,,,
1656.8499755859375,2022-04-06 15:17:37.896782,,,
1818.2000732421875,2022-04-06 15:17:37.939143,,,
2799.10009765625,2022-04-06 15:17:37.981534,,,
1847.25,2022-04-06 15:17:38.024377,,,
3341.0,2022-04-06 15:17:38.066605,,,
2567.10009765625,2022-04-06 15:17:38.108601,,,
2740.050048828125,2022-04-06 15:17:38.152137,,,
1596.0999755859375,2022-04-06 15:17:38.194507,,,
1242.6500244140625,2022-04-06 15:17:38.236795,,,
3092.800048828125,2022-04-06 15:17:38.279645,,,
1758.5,2022-04-06 15:17:38.322401,,,
1400.6500244140625,2022-04-06 15:17:38.365198,,,
3159.75,2022-04-06 15:17:38.407426,,,
1651.0999755859375,2022-04-06 15:17:38.449239,,,
743.5499877929688,2022-04-06 15:17:38.491130,,,
1790.6500244140625,2022-04-06 15:17:38.533058,,,
2930.75,2022-04-06 15:17:38.574624,,,
2686.900146484375,2022-04-06 15:17:38.616599,,,
2370.900146484375,2022-04-06 15:17:38.659220,,,
2343.699951171875,2022-04-06 15:17:38.701098,,,
3281.900146484375,2022-04-06 15:17:38.742670,,,
668.9500122070312,2022-04-06 15:17:38.785101,,,
2146.949951171875,2022-04-06 15:17:38.826614,,,
2653.800048828125,2022-04-06 15:17:38.868350,,,
2054.900146484375,2022-04-06 15:17:38.910771,,,
1258.2000732421875,2022-04-06 15:17:38.952421,,,
2078.699951171875,2022-04-06 15:17:38.994107,,,
3060.85009765625,2022-04-06 15:17:39.036763,,,
3211.650146484375,2022-04-06 15:17:39.078505,,,
2591.800048828125,2022-04-06 15:17:39.120347,,,
1877.3499755859375,2022-04-06 15:17:39.162880,,,
1562.3499755859375,2022-04-06 15:17:39.204133,,,
2328.300048828125,2022-04-06 15:17:39.245791,,,
1003.1500244140625,2022-04-06 15:17:39.288443,,,
1644.75,2022-04-06 15:17:39.331181,,,
2982.900146484375,2022-04-06 15:17:39.374935,,,
3090.0,2022-04-06 15:17:39.417378,,,
793.9500122070312,2022-04-06 15:17:39.458790,,,
1276.2000732421875,2022-04-06 15:17:39.500486,,,
3898.550048828125,2022-04-06 15:17:39.542858,,,
1715.8499755859375,2022-04-06 15:17:39.586510,,,
2920.0,2022-04-06 15:17:39.627862,,,
